gap
-88.42993
-65.09912
-68.166336
-71.85458
-80.66985
-76.60091
-82.998695
-75.82959
-81.86358
-68.62238
-86.6023
-78.9385
-83.55978
-76.393875
-82.98679
-81.33479
-87.25056
-77.462524
-69.72606
-76.496895
-70.53463
-76.447174
-73.28101
-77.281044
-75.10479
-73.47226
-85.228386
-80.549225
-76.26151
-66.09894
-78.83711
-82.6554
-83.41278
-78.68629
-60.17924
-66.71283
-84.498085
-68.68544
-74.72575
-73.65952
-84.54837
-75.90597
-84.806
-74.07638
-87.24905
-68.73485
-85.50032
-75.9291
-82.85495
-73.71244
-77.71165
-81.955925
-75.376335
-81.89655
-78.78185
-81.1202
-86.095795
-76.61587
-70.93177
-79.34003
-73.27834
-67.56205
-84.52559
-70.34641
-86.97037
-73.365524
-76.41557
-70.69462
-88.576164
-85.20231
-75.640366
-86.04483
-69.01568
-87.088135
-72.706345
-69.749
-75.403175
-50.846363
-74.219505
-74.90176
-71.96529
-82.566444
-83.630165
-72.883026
-66.50017
-74.05689
-84.90458
-73.04718
-66.70404
-86.16964
-75.42595
-78.04035
-74.61122
-75.3314
-87.94916
-67.52657
-74.687386
-73.80263
-82.982376
-72.99662
-83.914635
-85.44935
-79.05182
-76.16415
-86.633255
-53.51416
-76.055824
-77.09611
-75.87983
-76.81334
-70.52931
-73.94649
-74.035904
-77.81613
-80.866394
-69.94793
-82.12451
-88.21916
-73.526596
-73.36284
-86.422646
-76.33421
-73.88073
-74.69075
-87.49288
-83.61102
-72.754364
-63.1993
-67.981155
-80.60441
-69.49148
-77.78613
-71.19548
-78.48738
-76.80952
-74.57642
-70.77357
-78.9122
-83.4069
-81.27571
-75.82941
-78.3815
-74.5189
-85.183075
-73.67571
-72.79787
-85.522835
-84.0451
-80.2728
-83.39086
-87.45925
-78.4952
-84.74954
-76.85729
-78.859314
-83.73305
-86.90295
-72.37956
-79.87008
-85.422424
-64.84904
-77.39093
-73.607056
-81.17187
-89.4124
-71.317276
-78.952965
-67.626305
-79.52108
-65.632324
-73.483284
-86.62364
-73.51092
-77.719055
-76.554886
-42.825474
-71.7075
-68.01076
-75.91371
-83.20578
-69.85419
-87.5828
-71.625015
-67.3145
-70.40946
-84.131996
-80.03893
-69.13107
-69.801125
-75.73398
-78.47259
-79.36588
-85.44321
-50.698174
-78.084404
-69.19103
-80.22165
-84.40568
-76.25992
-80.697754
-72.35878
-81.96323
-55.62293
-82.631065
-77.67103
-83.93208
-77.900856
-81.34993
-68.53135
-84.51722
-72.954704
-86.66661
-67.4762
-76.26375
-76.43796
-66.07087
-76.215614
-74.04833
-75.77116
-77.15075
-81.27533
-75.76726
-69.70925
-78.52338
-80.45231
-87.39545
-88.32939
-72.352646
-88.692314
-83.41447
-67.87676
-68.5548
-82.114525
-86.2025
-78.74881
-73.59277
-87.14918
-72.93844
-85.69099
-71.841736
-85.23149
-83.411575
-81.19125
-85.77588
-73.45356
-76.31793
-75.61413
-74.31865
-75.62065
-83.7301
-84.96539
-80.71972
-85.76985
-84.06259
-73.826195
-77.566475
-84.83797
-73.727745
-74.15003
-73.452675
-82.43469
-76.48957
-84.425385
-77.39776
-77.09733
-78.95734
-77.538795
-71.01047
-85.571915
-75.45723
-85.898056
-79.40563
-80.84783
-85.26192
-85.80777
-75.472916
-83.70746
-78.36443
-79.31943
-84.60977
-72.24158
-90.31575
-61.27812
-74.0428
-80.0552
-72.22337
-81.50831
-78.34855
-76.04798
-77.41649
-74.951416
-80.98956
-70.406815
-60.598606
-65.830025
-73.097046
-74.76938
-76.103905
-80.14478
-76.79094
-64.12683
-86.675354
-71.70068
-70.072845
-71.04742
-80.23574
-79.049324
-78.11487
-82.9461
-85.6464
-68.36023
-80.07089
-75.228546
-73.657
-72.079735
-86.41181
-66.609856
-76.20453
-85.42813
-84.37171
-83.221794
-66.20915
-74.48516
-78.17214
-69.78898
-70.28602
-85.80154
-77.843216
-82.98734
-82.61093
-86.43889
-77.565704
-74.47125
-70.02002
-86.312836
-83.327324
-77.223434
-80.91309
-68.56243
-85.40856
-68.35814
-77.29697
-89.11135
-81.53805
-85.992874
-81.64206
-60.443707
-77.48597
-69.36726
-84.27915
-70.40088
-66.30452
-77.73996
-76.230515
-81.0319
-82.05862
-71.516365
-80.09111
-72.99338
-78.29749
-86.51713
-86.26489
-86.28403
-85.89
-80.87888
-90.43471
-78.64046
-73.26162
-74.50144
-84.76442
-82.323685
-82.92616
-72.539246
-70.77603
-67.36151
-73.31318
-66.271385
-74.56057
-86.905266
-71.41463
-83.614365
-82.78284
-72.75322
-80.78317
-76.39788
-67.05252
-68.9538
-85.06444
-79.23158
-64.73846
-75.4362
-66.19304
-73.39867
-84.328354
-87.52034
-86.63338
-78.47264
-87.26238
-78.50377
-75.36949
-83.14505
-85.58662
-73.08812
-67.60573
-79.926926
-70.11854
-79.747025
-77.31267
-84.42383
-84.96978
-73.66656
-81.596565
-70.03328
-69.326324
-85.67708
-68.79231
-70.67637
-51.510406
-84.78607
-77.587715
-66.74486
-79.56945
-72.78201
-70.58894
-73.027725
-77.134705
-74.60691
-72.85846
-74.46888
-73.848625
-75.004234
-84.49144
-77.87936
-68.20858
-85.134224
-73.83737
-73.698944
-84.245186
-82.75219
-83.41071
-70.87778
-73.26812
-77.908936
-86.646095
-83.580894
-74.97236
-83.11941
-76.208664
-74.25348
-75.93344
-85.94377
-76.85746
-65.77562
-86.441055
-84.52425
-69.2406
-75.92848
-84.16843
-78.5776
-61.104637
-79.545906
-70.29987
-79.599464
-79.57437
-80.67929
-84.26442
-80.81221
-58.457382
-78.03912
-79.38863
-72.9877
-73.66365
-85.53625
-75.87038
-86.90226
-61.633694
-82.81086
-74.29315
-79.31515
-73.956635
-83.12885
-74.89113
-73.2689
-71.132744
-65.93343
-70.55914
-68.93708
-84.325775
-87.15838
-76.5969
-82.26085
-78.811226
-84.42802
-82.080765
-58.004505
-73.63308
-78.4977
-74.95007
-75.410774
-71.05067
-80.271935
-78.5018
-81.705925
-53.400726
-83.56298
-83.81498
-74.07365
-68.08371
-76.13489
-74.632034
-73.63382
-77.968925
-83.11306
-75.760574
-70.08832
-66.70647
-85.13594
-78.35631
-87.75954
-77.27127
-75.16426
-74.97073
-85.73729
-78.07461
-73.93847
-73.678505
-73.96168
-73.71961
-80.68335
-65.82918
-88.23558
-62.799805
-66.79243
-89.79371
-88.98259
-77.67515
-74.366844
-74.50785
-75.80593
-79.357704
-88.102234
-69.43322
-78.5247
-85.60701
-68.86206
-63.704525
-73.92988
-78.58862
-71.981544
-79.943794
-77.159325
-75.86338
-84.04608
-83.48318
-82.63001
-73.06695
-75.91582
-83.482704
-86.035904
-84.265045
-74.852806
-85.43031
-77.60841
-67.991455
-75.63798
-85.45163
-80.46203
-68.41509
-60.194023
-80.91942
-84.67355
-82.13617
-67.25084
-71.520325
-66.64667
-72.9891
-75.47574
-76.04292
-62.36085
-79.430786
-76.16255
-76.69211
-68.35037
-86.631325
-76.326004
-73.24555
-74.36501
-85.734116
-82.06917
-72.93062
-78.66444
-85.76863
-65.52335
-85.867134
-73.68166
-75.756096
-70.52867
-83.53004
-73.95204
-81.798965
-79.06907
-77.09886
-88.13422
-64.62502
-75.02605
-75.44474
-74.52322
-62.458576
-78.980934
-67.24382
-76.34144
-82.1811
-68.70924
-82.25617
-78.82604
-88.11026
-82.00419
-78.484146
-83.0885
-73.37236
-80.51297
-80.47473
-68.11502
-71.423164
-79.34673
-71.639786
-86.57968
-87.720184
-81.052055
-71.26599
-70.25395
-83.482056
-70.68577
-76.044136
-85.08681
-80.94364
-76.715195
-75.45666
-76.87952
-67.93148
-86.67442
-78.36169
-57.724636
-84.29012
-67.6834
-81.80478
-79.730576
-85.56746
-78.818184
-76.797066
-60.762234
-72.75475
-73.2631
-61.38013
-75.63078
-77.32667
-84.50436
-78.31378
-62.366318
-85.133224
-89.35328
-77.268196
-86.03354
-85.42057
-75.50477
-79.970764
-78.414085
-71.381966
-78.845955
-82.59779
-84.32223
-86.1782
-72.29144
-81.75293
-69.13249
-77.93881
-71.14281
-87.917015
-77.27078
-81.057976
-86.37134
-73.63724
-78.42469
-77.15716
-87.67647
-69.22543
-65.49352
-80.739265
-83.075516
-74.077484
-76.611176
-84.68459
-70.60911
-74.37018
-70.29034
-77.54913
-81.98557
-70.81088
-77.73279
-67.85724
-77.86273
-81.14387
-63.26778
-78.12264
-86.1714
-77.06694
-70.31237
-76.460526
-65.628204
-71.61267
-77.77743
-84.81974
-81.95029
-84.8778
-76.61098
-74.00172
-76.14627
-85.09283
-77.33868
-58.248924
-68.197044
-86.14542
-71.76911
-52.668232
-78.85482
-65.072235
-84.46275
-74.81481
-74.16703
-73.975525
-79.68294
-76.0951
-87.16654
-73.99869
-72.77294
-75.18045
-62.08464
-61.909527
-75.82536
-71.10379
-75.91711
-86.35258
-66.676445
-80.3061
-74.48032
-85.99672
-80.49625
-68.24964
-73.33794
-86.68081
-76.33086
-78.889336
-83.70739
-75.72634
-75.23086
-65.82272
-79.741974
-80.3969
-88.52083
-78.76226
-72.77676
-88.45331
-80.93039
-79.251434
-68.31607
-88.63865
-82.3956
-82.70501
-75.545204
-71.38371
-62.51265
-78.02687
-74.961
-85.61472
-86.67825
-68.99371
-79.15296
-76.70635
-74.91854
-72.98728
-80.53174
-74.722084
-78.77581
-76.65498
-88.58641
-84.85599
-84.393
-87.39853
-72.794876
-84.67365
-79.1425
-77.90273
-79.20369
-86.2755
-86.115654
-70.16624
-67.61091
-84.24702
-74.258896
-72.78378
-72.3819
-79.851524
-77.366325
-79.634964
-59.738426
-84.76311
-83.05259
-82.76561
-72.60433
-81.63684
-71.68184
-76.35644
-60.84403
-80.7964
-77.48019
-72.059235
-75.58256
-83.984856
-77.32655
-76.05744
-77.00477
-86.93903
-75.16342
-69.35123
-90.22572
-75.015366
-76.10521
-86.69036
-77.49072
-66.28876
-79.01032
-74.81391
-66.74617
-79.516914
-79.11802
-84.99838
-70.38624
-73.82133
-75.67331
-76.16685
-78.88833
-65.56613
-68.264626
-70.7234
-79.13852
-70.53331
-84.06108
-84.08586
-81.043205
-77.69082
-81.64498
-63.483727
-82.46439
-78.73848
-66.54865
-74.837685
-87.40497
-78.47165
-80.301445
-86.79128
-72.85414
-84.81268
-66.91644
-77.83401
-72.64459
-64.77191
-77.97798
-87.5287
-61.301636
-85.282745
-70.37807
-71.21779
-79.15849
-79.87729
-80.27631
-82.87508
-77.68875
-73.3852
-76.17174
-80.90552
-82.48669
-72.0236
-74.74587
-77.895805
-86.2143
-70.74775
-79.17911
-88.91733
-87.90055
-76.39565
-93.16533
-80.96694
-77.15677
-84.260185
-76.61718
-85.08281
-80.493126
-79.11167
-82.96635
-79.71291
-80.730286
-75.18545
-83.05684
-77.035774
-73.71425
-68.76045
-73.53383
-83.05707
-82.38458
-76.87819
-85.51829
-78.68436
-81.93362
-87.30773
-81.491455
-73.21983
-83.40988
-80.48779
-86.24607
-68.32085
-77.54343
-79.478745
-72.51559
-85.52012
-78.78785
-70.66251
-80.090675
-61.107533
-80.179794
-72.808334
-86.9193
-73.39528
-72.0284
-74.08848
-77.54883
-86.041695
-76.50507
-76.33828
-80.74403
-75.728424
-86.60241
-80.67102
-80.92002
-73.69017
-81.369514
-73.163574
-79.74489
-73.52296
-71.108734
-85.35308
-80.81243
-69.43118
-69.676674
-79.93749
-84.12192
-72.565895
-79.628815
-77.900635
-87.81288
-72.39475
-76.20851
-79.16322
-74.05784
-61.764072
-85.77112
-83.26072
-83.93761
-67.58944
-71.053276
-86.20088
-87.55076
-74.86884
-85.99768
-80.54778
-69.69921
-76.86235
-77.77034
-82.66493
-84.72325
-64.55479
-84.16492
-84.567795
-86.47912
-87.2245
-79.700264
-79.1378
-70.0405
-85.26372
-86.23343
-75.62334
-74.57094
-72.91205
-75.77997
-83.66
-76.74483
-87.6958
-80.90458
-87.313385
-77.17438
-76.202835
-54.1174
-86.61209
-81.613754
-68.24772
-66.6801
-81.01342
-75.63798
-79.84844
-72.04428
-83.91248
-68.77722
-81.56863
-82.07192
-80.593994
-82.54493
-80.60419
-86.804756
-76.2301
-77.425545
-84.60637
-85.357025
-81.04383
-80.29535
-75.77028
-63.98841
-88.88189
-76.24455
-88.339096
-76.24553
-64.72608
-86.693115
-80.450455
-71.04431
-85.59311
-73.42445
-75.59045
-82.53832
-87.95319
-73.703896
-62.9733
-77.40063
-89.43843
-72.069534
-66.9249
-79.848274
-85.65428
-75.49145
-80.83551
-76.41333
-71.480606
-73.006065
-89.65109
-83.05545
-77.7522
-55.69762
-68.19451
-75.77328
-87.23059
-82.241806
-81.01073
-81.615
-75.17825
-86.286476
-79.76746
-81.17091
-83.55691
-71.44588
-76.04847
-84.16083
-70.830826
-77.122604
-78.24586
-76.89173
-85.05383
-76.61946
-81.72459
-74.64249
-76.587204
-87.66033
-76.16905
-79.110245
-74.605194
-78.11617
-75.85751
-86.178276
-75.69026
-81.48668
-81.99524
-76.32646
-81.67114
-72.8333
-73.24796
-83.716675
-74.36109
-88.2365
-63.147842
-87.73893
-81.8439
-81.58478
-86.4428
-84.92311
-68.93977
-71.404945
-77.09661
-68.60457
-74.47962
-87.853485
-73.72266
-86.522385
-80.18523
-85.4398
-75.13637
-83.64948
-83.96898
-85.516426
-80.530365
-84.93588
-79.79473
-84.55625
-77.29101
-86.342636
-88.62607
-74.07208
-65.37105
-74.12291
-79.83936
-86.61556
-74.98161
-86.375084
-79.16537
-71.53503
-77.47115
-77.35076
-69.59366
-64.352745
-75.47691
-86.81612
-77.180084
-71.80221
-80.35613
-76.19331
-86.99119
-78.425316
-74.63397
-81.285355
-70.09532
-81.48507
-77.8642
-79.21392
-74.86902
-73.18521
-79.825
-68.52853
-77.218094
-82.86345
-83.65428
-83.04368
-74.517
-81.20828
-88.31022
-75.05255
-79.57947
-85.547104
-75.22483
-72.26078
-70.74181
-72.85372
-73.66153
-79.02528
-66.34383
-83.074615
-91.459
-85.54121
-80.23755
-76.73951
-68.34021
-77.84509
-83.47655
-78.497406
-73.16048
-76.29851
-74.65465
-86.46353
-75.7819
-77.458206
-85.53308
-82.59784
-76.78081
-68.73445
-79.53805
-70.12702
-55.07908
-61.438053
-83.606514
-76.972046
-81.97749
-79.03618
-74.592514
-75.4818
-80.94714
-66.945045
-75.525734
-75.24788
-86.19597
-69.17809
-78.83119
-80.455765
-64.84748
-71.17145
-83.65372
-78.256485
-75.33249
-88.8348
-70.78917
-88.442474
-71.66982
-66.709564
-88.92545
-77.2806
-83.02916
-76.29655
-80.86343
-74.2198
-71.651825
-74.10502
-83.19508
-75.91255
-85.40221
-58.05238
-71.25664
-68.76186
-86.0394
-77.96158
-80.76525
-82.12839
-80.51674
-75.40701
-80.009056
-69.47821
-73.30348
-88.9655
-84.091225
-92.34778
-73.654205
-85.05805
-84.56226
-77.32881
-68.5953
-73.940346
-82.32216
-69.92688
-77.88001
-65.129074
-85.36719
-83.45837
-67.93427
-77.74738
-86.22839
-83.31222
-79.610634
-68.64536
-73.08245
-83.51971
-77.00173
-77.84736
-80.669
-68.73906
-79.59587
-77.42691
-75.09973
-78.72387
-86.15879
-82.59955
-72.429016
-78.23491
-67.58656
-78.48846
-64.10372
-85.62981
-80.41625
-84.16711
-73.32033
-80.957344
-74.08435
-83.16229
-84.82635
-73.3546
-89.14682
-87.498245
-84.92438
-81.92133
-65.74543
-80.21866
-77.17703
-70.08888
-67.81743
-76.37865
-77.149734
-83.567245
-77.504
-84.81819
-89.1615
-85.78075
-85.18063
-77.61756
-67.80666
-78.38628
-74.19003
-69.01339
-76.79262
-74.240204
-69.41016
-84.37191
-84.91664
-75.427895
-85.75322
-83.35825
-72.208496
-70.031685
-78.59936
-82.25741
-80.32504
-75.35698
-70.71751
-71.55457
-77.66985
-78.477715
-61.79889
-70.18916
-73.571106
-76.59938
-56.713074
-83.6941
-84.322525
-70.726494
-72.8161
-75.168724
-81.96377
-74.45754
-80.02547
-83.345604
-76.125244
-83.23355
-79.6222
-78.30387
-85.12392
-86.80275
-82.0859
-80.51035
-77.00074
-77.45788
-87.60933
-77.48829
-69.572296
-68.56284
-85.21363
-67.672905
-57.498615
-63.99192
-85.20419
-82.941414
-81.83145
-77.65068
-77.62578
-76.38265
-58.10337
-88.18413
-79.21932
-69.51657
-76.44682
-80.888626
-81.96284
-66.81645
-75.29714
-80.69728
-72.82195
-80.77022
-79.74634
-70.462
-79.96133
-69.293175
-87.97392
-62.91203
-84.47181
-86.44881
-74.12691
-59.206043
-71.51559
-83.736305
-82.71082
-69.85933
-79.70249
-84.07068
-69.579285
-79.61942
-80.73683
-71.07869
-88.22462
-87.99205
-87.7263
-76.91265
-76.57171
-81.32995
-75.77366
-87.41842
-66.0683
-78.06206
-67.45983
-76.777466
-76.52413
-81.78922
-72.09819
-81.338264
-65.43227
-74.252686
-69.77721
-90.45092
-69.65525
-71.77611
-68.18622
-73.95784
-81.52704
-79.173645
-69.33343
-77.10238
-81.31059
-77.44016
-85.14144
-67.10308
-79.4464
-85.512726
-83.42741
-73.55027
-81.36472
-85.32332
-78.31701
-74.93421
-78.87365
-83.52968
-71.14874
-76.54381
-86.076866
-83.7631
-67.71455
-71.36545
-79.30307
-80.98363
-83.709694
-84.28812
-76.582344
-75.45295
-76.19244
-78.97202
-75.957146
-77.141884
-78.7127
-86.20836
-67.04141
-76.67107
-83.52412
-73.92822
-76.53445
-69.99806
-80.17291
-71.49547
-77.79434
-83.984245
-77.08122
-82.1992
-75.25978
-67.180565
-87.2
-73.60468
-79.758766
-86.61443
-79.73735
-63.3317
-77.64482
-71.12657
-85.23987
-82.51996
-75.824875
-69.55614
-77.59609
-72.442474
-87.41762
-81.870926
-77.88754
-66.66752
-78.38498
-82.922066
-76.95683
-85.603676
-86.52218
-80.80096
-54.674767
-75.16547
-71.69125
-86.42476
-76.593834
-84.56549
-79.87907
-58.780903
-83.48134
-80.23915
-81.62095
-79.24811
-69.11556
-76.54636
-71.25637
-79.41513
-64.70795
-75.154396
-66.83586
-62.060284
-72.24362
-78.58392
-86.597534
-83.58124
-63.109676
-86.476685
-79.99433
-81.162025
-80.831055
-71.35513
-81.78559
-70.701584
-89.03597
-74.09671
-84.62332
-80.296265
-82.81413
-72.052925
-71.57752
-78.67429
-73.53539
-75.613174
-76.87469
-83.015976
-69.40882
-63.31894
-77.50582
-81.18935
-88.614105
-87.02606
-86.5803
-75.96843
-69.017075
-67.634575
-84.62967
-74.9488
-83.64826
-61.737602
-75.69721
-73.41716
-83.95989
-82.168976
-77.25139
-84.42343
-67.11542
-80.614815
-85.28418
-89.08184
-76.18285
-77.38404
-75.039246
-78.56242
-80.12817
-75.115074
-74.469955
-81.765884
-79.84449
-73.22062
-66.09693
-89.27974
-70.89089
-70.28199
-70.858925
-74.83538
-78.54185
-72.313126
-73.00825
-71.93071
-75.16616
-82.360664
-76.228424
-78.696884
-81.63737
-87.349525
-78.50835
-67.64863
-87.74152
-86.492905
-85.109116
-78.3829
-68.757645
-78.4697
-81.92668
-81.78612
-66.97404
-75.90754
-84.628525
-73.95058
-82.33818
-81.47801
-75.08014
-74.913704
-69.85446
-83.252
-86.31073
-75.939186
-83.28664
-72.22138
-72.46646
-74.012245
-73.64514
-83.87791
-80.453575
-73.79362
-79.58269
-87.58965
-87.00313
-79.17727
-82.98246
-88.572174
-86.02813
-88.42385
-82.806015
-76.85923
-79.514885
-71.87514
-76.986404
-76.89292
-73.976364
-71.000824
-88.715744
-63.77947
-84.127655
-73.28195
-81.51666
-72.95603
-81.51977
-83.12439
-78.209045
-67.6686
-82.150955
-86.5649
-60.633286
-73.87869
-86.72248
-77.302086
-74.25266
-87.340836
-75.24876
-82.5107
-70.52872
-69.799355
-78.057274
-73.33046
-81.786026
-85.2082
-85.33138
-81.82614
-75.92192
-82.647896
-75.78397
-74.036354
-77.15445
-85.96705
-72.581985
-67.01276
-87.13273
-73.952255
-86.44969
-87.30823
-83.51864
-88.242424
-72.90454
-79.08996
-87.50109
-82.18181
-79.83944
-74.44021
-72.87414
-74.8138
-59.28442
-86.61239
-74.88715
-73.727486
-85.97413
-80.68075
-79.269035
-82.53175
-77.18677
-74.8934
-87.97353
-72.18858
-77.379906
-69.49775
-82.72946
-86.82631
-66.05309
-79.396454
-70.62854
-85.88708
-81.833015
-74.14266
-80.92319
-71.75723
-87.91987
-86.35658
-81.39768
-74.52135
-78.04487
-81.7345
-92.53293
-60.226555
-74.011826
-76.30831
-84.12703
-74.21385
-82.47295
-73.55074
-77.783325
-66.80583
-85.7285
-79.308815
-82.484856
-86.13833
-82.9064
-61.79697
-72.07516
-80.534424
-74.62333
-89.25159
-72.481224
-85.914246
-64.658005
-72.927925
-81.075485
-68.74191
-80.844574
-71.59021
-74.57637
-85.67059
-75.06696
-74.90451
-70.886566
-79.740974
-81.42614
-76.35573
-72.90994
-68.72651
-74.060265
-78.3086
-87.93431
-71.10264
-74.30692
-79.948494
-76.073746
-84.82977
-80.68236
-72.70637
-84.79356
-74.46988
-72.90755
-80.83962
-74.87682
-77.36476
-86.16248
-84.66204
-75.60441
-72.17144
-70.421265
-70.64316
-64.42987
-75.40851
-79.731544
-87.165855
-86.31718
-78.31847
-69.469955
-61.63649
-81.05187
-78.54383
-67.63504
-81.19342
-80.17669
-82.99507
-66.83588
-79.79745
-78.08472
-87.93117
-73.833885
-83.22575
-78.180374
-80.596985
-68.99642
-69.04293
-83.37597
-84.648865
-73.95416
-71.13331
-68.4992
-63.890934
-71.9706
-78.85775
-76.37093
-68.994965
-75.57174
-73.49028
-75.41046
-83.00902
-66.77258
-86.35221
-79.1052
-68.21942
-80.627815
-83.99499
-79.785416
-86.56996
-71.40482
-70.4865
-80.54642
-73.33749
-69.65522
-72.44522
-71.81645
-87.94178
-88.779366
-75.525215
-85.104355
-79.14826
-87.470314
-72.091225
-62.19848
-69.13479
-89.35655
-78.98579
-78.482925
-73.00381
-78.7957
-64.72848
-83.24929
-74.674866
-80.65364
-75.12906
-83.672386
-74.99781
-81.89429
-77.27738
-80.75059
-81.171814
-83.90702
-77.05196
-73.24468
-67.46559
-76.21673
-72.858116
-77.12826
-76.09664
-79.42084
-67.70869
-69.62761
-74.06974
-72.844246
-77.777374
-81.17299
-72.5667
-84.63844
-86.199875
-76.56416
-89.46309
-75.85522
-84.83025
-80.26199
-84.90212
-84.05441
-71.483
-83.17777
-86.39645
-77.04977
-63.938038
-81.79652
-78.38597
-78.48711
-85.328445
-80.183426
-79.02327
-77.78992
-87.12569
-67.10655
-78.57366
-75.531944
-70.86061
-75.32988
-68.672455
-81.429695
-72.866516
-68.46952
-76.274994
-73.45985
-66.9916
-70.69349
-79.54355
-74.230156
-78.744026
-87.94252
-63.890858
-69.719315
-88.221375
-87.13605
-92.863014
-87.01481
-86.47048
-60.910755
-75.7986
-76.276054
-69.01009
-79.24134
-84.08547
-82.98619
-70.8236
-68.48676
-73.169075
-85.24324
-87.81819
-82.6033
-81.52267
-80.86832
-71.762535
-74.30651
-76.14905
-77.22055
-82.356316
-84.14407
-81.534
-83.93767
-71.09512
-69.35047
-70.92488
-72.994576
-70.94127
-84.69452
-82.487816
-75.75996
-73.07803
-72.27313
-84.08571
-72.25163
-87.852516
-75.524605
-85.44254
-75.91605
-80.33671
-69.29015
-78.79094
-79.20867
-84.3247
-85.49779
-85.06172
-76.202
-75.09859
-82.37382
-76.83102
-85.39296
-73.52019
-89.30025
-79.40603
-87.53506
-80.09965
-67.744255
-80.43456
-73.074104
-84.419945
-82.8723
-67.42524
-70.96185
-63.83576
-65.12409
-85.77165
-71.633026
-85.84702
-88.160065
-70.33543
-74.00694
-80.72116
-78.85448
-65.37307
-78.9288
-81.96735
-78.62326
-67.88977
-69.2094
-88.162575
-85.113815
-57.640926
-67.82926
-72.597
-78.392204
-76.322685
-74.407715
-79.913765
-84.47812
-84.85591
-72.44171
-72.743484
-81.11982
-71.21191
-80.250114
-78.23464
-79.71226
-85.73833
-80.927444
-74.39865
-72.7052
-75.497734
-71.80013
-80.50192
-81.69994
-87.40968
-79.81519
-87.37375
-83.142044
